 &plot nbnd=  20, nks=   201 /
   -8.281   -8.175   -8.175   -8.107   -8.107   -4.382   -0.090    5.498    5.549    7.702
   11.311   11.348   14.420   17.117   18.700   18.757   19.299   20.137   20.237   26.406
           -0.500000  0.462500  0.537500
   -8.281   -8.175   -8.175   -8.107   -8.107   -4.377   -0.087    5.428    5.538    7.772
   11.288   11.372   14.454   17.078   18.590   18.728   19.308   20.199   20.390   26.394
           -0.500000  0.450000  0.550000
   -8.281   -8.175   -8.174   -8.107   -8.107   -4.371   -0.083    5.338    5.522    7.862
   11.259   11.406   14.499   17.027   18.454   18.701   19.326   20.284   20.569   26.377
           -0.500000  0.437500  0.562500
   -8.281   -8.174   -8.174   -8.107   -8.107   -4.362   -0.077    5.233    5.503    7.967
   11.224   11.449   14.552   16.965   18.304   18.679   19.348   20.389   20.765   26.355
           -0.500000  0.425000  0.575000
   -8.281   -8.174   -8.173   -8.108   -8.107   -4.351   -0.070    5.115    5.478    8.083
   11.184   11.503   14.610   16.897   18.150   18.663   19.371   20.513   20.971   26.326
           -0.500000  0.412500  0.587500
   -8.282   -8.174   -8.173   -8.108   -8.107   -4.339   -0.062    4.990    5.450    8.207
   11.142   11.567   14.668   16.824   17.998   18.652   19.392   20.652   21.184   26.291
           -0.500000  0.400000  0.600000
   -8.282   -8.174   -8.172   -8.109   -8.107   -4.325   -0.053    4.860    5.417    8.334
   11.098   11.642   14.721   16.749   17.856   18.648   19.412   20.803   21.403   26.250
           -0.500000  0.387500  0.612500
   -8.282   -8.174   -8.172   -8.109   -8.107   -4.309   -0.044    4.726    5.380    8.464
   11.054   11.727   14.766   16.672   17.730   18.649   19.430   20.964   21.626   26.202
           -0.500000  0.375000  0.625000
   -8.283   -8.173   -8.171   -8.109   -8.107   -4.291   -0.033    4.591    5.339    8.594
   11.011   11.822   14.797   16.590   17.628   18.656   19.448   21.133   21.851   26.146
           -0.500000  0.362500  0.637500
   -8.283   -8.173   -8.170   -8.110   -8.107   -4.271   -0.022    4.456    5.293    8.723
   10.971   11.927   14.811   16.500   17.560   18.668   19.464   21.308   22.079   26.085
           -0.500000  0.350000  0.650000
   -8.284   -8.173   -8.169   -8.111   -8.107   -4.250   -0.010    4.322    5.244    8.849
   10.933   12.043   14.806   16.398   17.530   18.684   19.480   21.487   22.308   26.016
           -0.500000  0.337500  0.662500
   -8.284   -8.172   -8.168   -8.111   -8.107   -4.227    0.001    4.190    5.191    8.973
   10.899   12.167   14.783   16.282   17.544   18.704   19.496   21.670   22.538   25.942
           -0.500000  0.325000  0.675000
   -8.285   -8.172   -8.167   -8.112   -8.107   -4.203    0.013    4.061    5.133    9.092
   10.870   12.299   14.744   16.153   17.597   18.728   19.512   21.855   22.768   25.862
           -0.500000  0.312500  0.687500
   -8.285   -8.171   -8.166   -8.112   -8.107   -4.178    0.025    3.935    5.073    9.209
   10.846   12.438   14.692   16.013   17.686   18.757   19.527   22.041   22.997   25.778
           -0.500000  0.300000  0.700000
   -8.286   -8.171   -8.165   -8.113   -8.107   -4.151    0.037    3.814    5.008    9.321
   10.827   12.581   14.632   15.866   17.802   18.791   19.542   22.228   23.224   25.689
           -0.500000  0.287500  0.712500
   -8.287   -8.171   -8.164   -8.114   -8.107   -4.123    0.048    3.698    4.941    9.429
   10.814   12.725   14.570   15.714   17.940   18.830   19.557   22.414   23.448   25.597
           -0.500000  0.275000  0.725000
   -8.287   -8.170   -8.163   -8.115   -8.107   -4.093    0.058    3.587    4.871    9.534
   10.807   12.864   14.512   15.561   18.094   18.877   19.572   22.599   23.666   25.501
           -0.500000  0.262500  0.737500
   -8.288   -8.170   -8.162   -8.115   -8.107   -4.063    0.067    3.482    4.798    9.635
   10.806   12.991   14.467   15.407   18.255   18.933   19.587   22.781   23.876   25.403
           -0.500000  0.250000  0.750000
   -8.289   -8.169   -8.161   -8.116   -8.107   -4.032    0.075    3.384    4.722    9.733
   10.811   13.097   14.444   15.256   18.416   19.006   19.601   22.959   24.075   25.303
           -0.500000  0.237500  0.762500
   -8.290   -8.169   -8.160   -8.117   -8.107   -4.000    0.081    3.293    4.644    9.828
   10.823   13.170   14.452   15.112   18.564   19.102   19.616   23.131   24.255   25.203
           -0.500000  0.225000  0.775000
   -8.290   -8.168   -8.158   -8.117   -8.107   -3.968    0.085    3.210    4.565    9.920
   10.842   13.201   14.488   14.986   18.690   19.230   19.633   23.295   24.405   25.108
           -0.500000  0.212500  0.787500
   -8.291   -8.168   -8.157   -8.118   -8.107   -3.935    0.087    3.135    4.484   10.009
   10.866   13.193   14.518   14.913   18.789   19.387   19.655   23.449   24.503   25.034
           -0.500000  0.200000  0.800000
   -8.292   -8.167   -8.156   -8.118   -8.107   -3.902    0.086    3.068    4.402   10.096
   10.897   13.152   14.475   14.953   18.867   19.541   19.706   23.587   24.517   25.008
           -0.500000  0.187500  0.812500
   -8.293   -8.167   -8.155   -8.119   -8.107   -3.869    0.084    3.010    4.318   10.182
   10.934   13.087   14.367   15.088   18.931   19.617   19.853   23.702   24.450   25.028
           -0.500000  0.175000  0.825000
   -8.293   -8.166   -8.154   -8.120   -8.107   -3.837    0.079    2.961    4.235   10.266
   10.978   13.007   14.236   15.269   18.986   19.643   20.062   23.777   24.348   25.062
           -0.500000  0.162500  0.837500
   -8.294   -8.166   -8.153   -8.120   -8.107   -3.805    0.071    2.922    4.151   10.348
   11.026   12.917   14.097   15.474   19.036   19.658   20.286   23.778   24.270   25.093
           -0.500000  0.150000  0.850000
   -8.295   -8.166   -8.152   -8.121   -8.107   -3.774    0.062    2.891    4.066   10.429
   11.080   12.821   13.958   15.692   19.081   19.671   20.513   23.685   24.248   25.119
           -0.500000  0.137500  0.862500
   -8.296   -8.165   -8.152   -8.121   -8.107   -3.743    0.050    2.870    3.983   10.510
   11.138   12.722   13.819   15.919   19.121   19.684   20.737   23.531   24.261   25.141
           -0.500000  0.125000  0.875000
   -8.296   -8.165   -8.151   -8.121   -8.107   -3.714    0.038    2.857    3.900   10.590
   11.200   12.622   13.682   16.152   19.156   19.699   20.948   23.359   24.278   25.157
           -0.500000  0.112500  0.887500
   -8.297   -8.164   -8.150   -8.122   -8.106   -3.687    0.024    2.853    3.818   10.670
   11.265   12.524   13.547   16.386   19.185   19.718   21.134   23.198   24.291   25.165
           -0.500000  0.100000  0.900000
   -8.297   -8.164   -8.150   -8.122   -8.106   -3.661    0.009    2.857    3.737   10.750
   11.330   12.428   13.417   16.619   19.205   19.743   21.277   23.076   24.299   25.162
           -0.500000  0.087500  0.912500
   -8.298   -8.164   -8.149   -8.122   -8.106   -3.638   -0.005    2.869    3.658   10.830
   11.393   12.338   13.290   16.849   19.216   19.775   21.351   23.019   24.303   25.150
           -0.500000  0.075000  0.925000
   -8.298   -8.164   -8.149   -8.123   -8.106   -3.617   -0.019    2.889    3.581   10.911
   11.451   12.257   13.169   17.071   19.217   19.818   21.344   23.044   24.309   25.129
           -0.500000  0.062500  0.937500
   -8.299   -8.163   -8.148   -8.123   -8.106   -3.599   -0.032    2.914    3.507   10.992
   11.498   12.189   13.053   17.281   19.208   19.870   21.263   23.144   24.320   25.103
           -0.500000  0.050000  0.950000
   -8.299   -8.163   -8.148   -8.123   -8.106   -3.584   -0.044    2.945    3.437   11.073
   11.526   12.141   12.947   17.473   19.190   19.934   21.135   23.289   24.344   25.073
           -0.500000  0.037500  0.962500
   -8.299   -8.163   -8.148   -8.123   -8.106   -3.572   -0.053    2.981    3.371   11.154
   11.527   12.118   12.852   17.640   19.166   20.008   20.986   23.446   24.388   25.034
           -0.500000  0.025000  0.975000
   -8.299   -8.163   -8.148   -8.123   -8.106   -3.563   -0.060    3.018    3.312   11.234
   11.500   12.118   12.773   17.772   19.141   20.088   20.841   23.583   24.467   24.976
           -0.500000  0.012500  0.987500
   -8.299   -8.163   -8.147   -8.123   -8.106   -3.558   -0.064    3.051    3.266   11.312
   11.450   12.128   12.720   17.858   19.122   20.160   20.724   23.674   24.587   24.880
           -0.500000  0.000000  1.000000
   -8.300   -8.163   -8.147   -8.123   -8.106   -3.556   -0.065    3.066    3.247   11.382
   11.389   12.134   12.701   17.888   19.114   20.193   20.675   23.705   24.716   24.760
           -0.506250  0.000000  0.993750
   -8.300   -8.163   -8.147   -8.123   -8.106   -3.556   -0.065    3.064    3.250   11.351
   11.408   12.141   12.707   17.884   19.115   20.189   20.682   23.702   24.679   24.796
           -0.512500  0.000000  0.987500
   -8.300   -8.163   -8.147   -8.123   -8.106   -3.557   -0.065    3.059    3.259   11.299
   11.426   12.162   12.724   17.873   19.118   20.176   20.701   23.692   24.624   24.849
           -0.518750  0.000000  0.981250
   -8.300   -8.163   -8.147   -8.123   -8.106   -3.558   -0.065    3.050    3.272   11.231
   11.440   12.195   12.751   17.854   19.121   20.157   20.730   23.678   24.567   24.904
           -0.525000  0.000000  0.975000
   -8.300   -8.163   -8.148   -8.123   -8.106   -3.559   -0.064    3.040    3.290   11.152
   11.451   12.239   12.785   17.828   19.123   20.135   20.768   23.659   24.509   24.961
           -0.531250  0.000000  0.968750
   -8.300   -8.163   -8.148   -8.123   -8.106   -3.561   -0.064    3.027    3.312   11.065
   11.458   12.290   12.825   17.795   19.124   20.114   20.813   23.637   24.450   25.020
           -0.537500  0.000000  0.962500
   -8.300   -8.163   -8.148   -8.124   -8.106   -3.564   -0.063    3.014    3.337   10.972
   11.464   12.347   12.870   17.756   19.121   20.095   20.862   23.612   24.391   25.080
           -0.543750  0.000000  0.956250
   -8.300   -8.163   -8.148   -8.124   -8.106   -3.566   -0.063    3.000    3.364   10.875
   11.466   12.409   12.920   17.712   19.112   20.082   20.915   23.586   24.332   25.142
           -0.550000  0.000000  0.950000
   -8.300   -8.162   -8.148   -8.124   -8.106   -3.569   -0.062    2.985    3.393   10.775
   11.467   12.474   12.974   17.664   19.097   20.075   20.971   23.558   24.274   25.205
           -0.556250  0.000000  0.943750
   -8.300   -8.162   -8.148   -8.124   -8.106   -3.572   -0.062    2.971    3.425   10.674
   11.467   12.541   13.031   17.611   19.073   20.077   21.029   23.531   24.218   25.268
           -0.562500  0.000000  0.937500
   -8.300   -8.162   -8.148   -8.124   -8.106   -3.575   -0.061    2.957    3.458   10.572
   11.465   12.611   13.091   17.554   19.042   20.086   21.089   23.503   24.163   25.332
           -0.568750  0.000000  0.931250
   -8.300   -8.162   -8.148   -8.124   -8.105   -3.578   -0.061    2.943    3.492   10.470
   11.461   12.683   13.153   17.495   19.003   20.104   21.149   23.476   24.109   25.396
           -0.575000  0.000000  0.925000
   -8.300   -8.162   -8.148   -8.124   -8.105   -3.582   -0.060    2.929    3.528   10.368
